U1	U2	U3	Title	School	Total_Edits
-0.6369237	9.862953	0.6482483	List of the Yardbirds members	UCB	1
0.8766	8.812291	-0.75112665	Talk:Nose picking	UCB	1
0.9125153	8.417767	0.80208504	Talk:God	UCB	1
0.21716125	8.698572	1.3208039	Fourth wall	UCB	2
0.36930493	8.835659	3.226216	Rail transport	UCLA	3
0.034233972	8.795342	2.7377372	Train	UCLA	1
0.5709458	10.081309	3.6877358	Berkeley, CA	UCB	1
0.3391546	6.767176	-1.0645466	Solar mass	UCB	1
1.8648123	7.420658	-0.8385713	Chemical engineering	UCSB	3
0.5196459	7.0852594	-0.120982096	GIF	UCB	1
1.6195443	4.1425896	2.7059236	Wikipedia:TeX markup	UCB	1
0.90796614	6.835531	-0.23480144	Speed of light	UCSD	8
-3.4533405	10.694592	-0.025428262	Martin Van Buren	UCR	2
-0.010819103	6.696483	1.7820634	Television and the Public Interest	UCSB	2
2.6457117	8.835346	3.719421	United States House of Representatives	UCB	2
1.8984779	3.346337	3.6806161	Wikipedia:Votes for deletion/archive May 2004	UCB	4
2.9917004	8.869383	3.7348034	United States presidential election	UCI	4
-0.21202756	8.975252	2.5769672	Sidewalk	UCSF	1
0.37747636	6.3699193	0.25158584	Overclocking	UCB	3
1.5572852	6.0785327	0.25172198	Shannon–Hartley theorem	UCSD	2
1.7548608	10.384147	1.942508	Chinese Americans	UCLA	11
-4.616576	10.1643505	-0.37531564	Michael Jordan	UCM	9
-4.019614	9.9714	-1.0932474	Danny Elfman	UCSC	1
0.13380033	9.12255	-0.11244361	Potato chips	UCB	1
0.59824413	6.705799	-0.31552634	Megapixels	UCI	1
0.87725127	6.562095	-1.0331992	Transistor	UCSD	6
0.4290145	7.0719066	-0.43324098	Photography	UCB	3
1.5600756	10.483369	1.5693545	Mandarin Chinese	UCSD	5
1.6609025	6.559709	-0.21600966	Isomorphism	UCR	1
0.6799006	6.3032866	-0.22418463	Cosmological constant	UCLA	5
-3.044272	12.606679	-0.5269029	Wong Fei-hung	UCB	10
-3.800817	10.276622	0.23995134	Marlon Brando	UCB	5
-3.6635687	10.502875	0.4207035	Jack Kilby	UCB	5
-3.254936	10.477834	-1.3176088	Donald Pederson	UCB	4
0.67225647	9.74965	-0.29127	SPICE	UCB	2
1.026866	9.69814	4.2955065	University of California, Berkeley	UCB	221
-4.485326	10.860815	0.11529271	William Carlos Williams	UCB	5
-4.107954	10.397244	-1.013434	Alan Lightman	UCB	6
-2.8110747	8.491648	-1.7089151	Ha Jin	UCB	1
0.8522011	6.7055635	-0.8201599	Fairchild Semiconductor	UCB	1
-2.934364	12.696271	-0.3272861	Maxine Hong Kingston	UCB	13
-1.640392	9.272919	-2.219904	Jhumpa Lahiri	UCSB	8
-2.4917147	11.964557	-0.7328292	Gish Jen	UCB	1
-3.285302	10.430073	-0.9516844	David Henry Hwang	UCB	1
-3.6067677	10.358508	-0.10183777	William Faulkner	UCB	5
1.7589961	5.7942085	-0.10908619	The Matrix	UCB	9
-0.5852556	9.0305	-2.369039	The Animatrix	UCB	2
1.3642905	9.651681	4.1859274	Massachusetts Institute of Technology	UCSD	3
2.3501277	8.606286	3.1002805	United States Congress	UCSD	3
1.7990756	7.6876783	1.1496542	Moral relativism	UCB	3
1.8658744	9.626593	2.4184384	History of Finland	UCSD	1
-1.2013439	9.072265	4.85431	Playoffs	UCB	1
1.1397426	6.3939013	-0.45398742	Integrated circuit	UCLA	5
-3.9614804	10.893452	-0.46234262	Michael J. Fox	UCLA	5
1.7213248	5.772384	-0.0641955	Determinant	UCB	8
1.61933	7.579111	1.8823454	Collateral damage	UCSB	3
0.69977605	8.690747	1.8533975	Atrocity	UCB	2
-3.552624	10.534278	-0.31871948	John Ashcroft	UCB	4
-1.2212505	8.415232	0.12938899	Full moon	UCB	1
1.1572258	9.739953	2.4107714	England	UCB	2
0.46149188	10.00384	3.2137258	Presidio of San Francisco	UCB	1
0.3930057	8.811738	1.1609126	Wife	UCB	2
3.015807	8.887693	3.7499926	1996 United States presidential election	UCSD	2
-3.5772593	11.492654	-0.07244459	Claude Shannon	UCSD	2
0.67179006	6.2754083	0.18277359	Octave	UCSC	1
0.058510277	7.5623107	-0.048323505	Curb cut	UCLA	2
1.829151	7.684833	0.48741567	Psychology	UCSB	3
0.49870187	8.904783	1.1636432	Christian wife	UCB	1
-4.460787	10.468292	-0.7542157	Rahsaan Roland Kirk	UCSC	1
-2.6099656	10.595787	-1.3916217	Serge Gainsbourg	UCSF	4
0.3621527	7.2423444	0.91923517	Universal time	UCD	1
1.8554245	8.991815	0.74977386	Theocracy	UCSF	5
0.6495994	8.346526	2.4520338	Deaths in 2003	UCB	4
1.533547	9.14974	-0.07421665	Oil crisis	UCR	1
1.9616665	7.402015	-0.77896065	Signal transduction	UCB	5
0.2757405	9.006471	-1.8627264	Citrulline	UCB	2
-3.3317745	10.746393	-1.0762852	Roger Needham	UCB	1
2.3414748	9.272302	2.0936134	Iraq disarmament crisis timeline	UCB	1
-3.5267212	11.619478	0.9878619	Toni Morrison	UCB	4
-3.1380594	8.258357	-1.6809669	Leonard Chang	UCB	2
-3.9661746	10.549961	-0.4664735	Malcolm Williamson	UCB	1
1.6077356	6.882991	0.73466164	Schema	UCR	1
-3.7574217	10.768108	-0.17562981	Pat Robertson	UCB	1
1.0601797	9.458541	2.9067268	National Palace Museum	UCSD	1
0.68291503	8.673002	1.9151496	Evacuation Day (Massachusetts)	UCSD	2
2.9632604	12.730013	2.7420352	March 17	UCSD	1
1.6232651	9.889119	2.810759	Great Famine (Ireland)	UCB	3
0.5120842	9.904211	0.2248864	Domino effect	UCSC	1
-0.6885734	9.702885	4.1555724	Indianapolis Colts	UCR	7
1.4539344	7.2527204	1.872461	Stock option	UCLA	2
0.46243867	7.7945213	-0.8621012	Metallurgy	UCSB	1
-0.9123965	10.146449	-1.3972815	Dulce Patria, recibe los votos	UCSF	1
2.2138622	8.444051	2.1004481	Neoconservatism	UCB	7
-0.67868555	10.335575	2.8789163	Linkin Park	UCSD	4
1.7977866	6.2401905	-0.40318498	Partial derivative	UCLA	2
-1.8660933	10.0776615	-2.9842975	Ali Hassan al-Majid	UCB	1
2.4631023	9.248209	2.7464714	Wikipedia:Embassy	UCB	1
0.07657988	10.152825	2.9968915	Silicon Valley	UCSC	13
-0.9797499	9.160463	-2.3543854	Arad	UCD	1
-2.794379	10.764285	-0.09945006	Saul Bellow	UCB	1
0.4088597	6.1588273	-1.0750437	Neutrino	UCI	11
-1.3037567	7.5851474	1.1257257	King Herod	UCLA	1
-2.4226356	10.068594	0.2798946	Arabian Prince	UCR	2
2.1850526	8.555396	2.182519	Socialist law	UCSD	1
1.6873693	4.0503654	2.82973	Wikipedia:Why Wikipedia is not so great	UCI	1
1.7333215	5.7217245	-0.35112652	Poincaré conjecture	UCD	14
1.4020481	6.5886726	-0.86416715	Flavor (particle physics)	UCI	1
-0.41824517	9.263553	0.36992916	The Chicks	UCSB	5
0.17643018	6.9062757	1.8912919	Media coverage of the Iraq War	UCB	1
-2.3793476	12.267243	-0.30952123	Amanda Pays	UCD	1
-1.9180564	9.75003	1.3783094	Wolfgang Amadeus Mozart	UCLA	7
0.6219314	7.7525263	0.2540378	Ground zero	UCB	1
-1.9278542	8.333484	-2.6610425	Yoga	UCSB	10
1.7808748	8.2826185	2.7935326	United States Secretary of Health, Education, and Welfare	UCB	1
-2.7611728	8.608419	1.5521979	McBain (The Simpsons)	UCB	1
0.73758656	8.742555	1.524799	Western	UCB	1
2.5772614	4.0996046	3.4355605	Portal:Current events/April 2003	UCB	1
1.6128626	6.2481813	-0.2801848	Plane of symmetry	UCSC	1
0.71733725	9.095056	-0.092156045	Flavoring	UCI	1
1.7461284	9.896241	1.8861324	Traditional healers of Southern Africa	UCB	1
-1.236946	9.1313	-1.5362574	Bokeh	UCLA	2
2.0209322	6.038271	-0.061965585	Cantor's diagonal argument	UCD	1
1.8877133	8.289115	-1.06471	Development of the nervous system	UCB	2
0.48215583	6.744428	0.41976765	Multiprotocol Label Switching	UCSD	2
2.0133877	11.199169	1.6374031	Ho Chi Minh City	UCI	14
1.7775328	7.0327907	-0.9764337	Convection cell	UCB	10
1.2357221	9.058253	2.1167784	World War II	UCB	4
3.9553893	8.196342	2.5088954	September 11	UCD	3
0.6052349	8.281894	1.6277624	Mass murder	UCSD	3
0.75278044	8.856468	2.4239943	Talk:World Trade Center/old	UCI	3
0.63015443	6.4353557	1.0418047	Help:Editing	UCLA	4
0.5465144	10.078651	3.6809525	Berkeley, California	UCB	22
-1.5425571	8.467518	-2.591662	Kalevala	UCSB	1
1.9933772	9.076275	1.447591	Talk:Catholicity/Archive 1	UCSB	1
-0.24284755	8.386517	-1.4608036	Statcoulomb	UCSD	2
-1.4011611	9.62396	1.1500106	Bass drum	UCLA	2
0.061628677	10.856675	3.611318	Pierce Brothers Westwood Village Memorial Park and Mortuary	UCSB	4
2.0505912	8.422524	1.8996304	Fascism	UCSB	7
1.6950896	5.821515	-0.31023994	Geometrization conjecture	UCD	7
1.6430894	5.877097	-0.35626188	Thurston elliptization conjecture	UCD	2
-2.4936693	10.227779	-2.0337372	Grigori Perelman	UCD	7
1.849129	6.086519	-0.41076556	Haken manifold	UCD	2
-2.0812812	10.227594	-0.59378666	Galen	UCD	5
-1.5683827	8.517507	1.7530454	Neuschwanstein Castle	UCLA	3
2.0258596	11.243661	1.6037922	Ho Chi Minh	UCI	9
2.0350852	10.725537	1.9779533	Vietnam	UCI	15
0.2720577	10.1280775	3.3018968	Los Angeles	UCLA	34
0.55819505	9.002272	-1.6224844	Paracelsus	UCSB	4
0.7570264	6.4999876	1.2100791	Google Search	UCI	4
1.9856339	10.8484	1.7279645	Vietnamese language	UCLA	31
1.3599216	9.018194	2.3338013	Casualties of the Iraq War	UCD	3
-3.470418	10.861261	-1.9254365	Jacobo Árbenz	UCD	1
-2.7902253	11.98277	-0.12018443	Paula Abdul	UCLA	2
1.9064174	8.479376	3.095284	President of the United States	UCB	3
-0.3863048	8.295558	-0.7341663	Newspeak	UCR	2
-0.48680887	9.381041	1.7909786	Oktoberfest	UCB	3
1.1237578	10.217965	2.2667658	Salvador Allende	UCLA	2
0.32839733	10.503703	3.8208764	Orange County, California	UCI	50
0.40034106	10.516641	3.5760353	San Diego County, California	UCSD	7
0.66910315	8.276553	-0.77333224	Intersex	UCI	8
0.5088879	8.385286	-0.4094995	Skin	UCLA	3
1.3068417	6.0806994	-0.6275604	General relativity	UCR	6
1.6832068	4.0482807	2.8784337	Wikipedia:Find or fix a stub	UCSB	4
1.6962267	6.3789	-0.039610423	Talk:Covering space	UCD	2
1.8561039	6.7538714	0.4750195	Proof by contradiction	UCSB	5
1.7676046	6.134452	-0.40176076	Riemannian geometry	UCD	3
1.2372177	7.142299	-0.0009810347	Orientability	UCB	2
1.6648598	6.287813	-0.18129045	Non-Euclidean geometry	UCD	3
-1.4148395	8.191796	-2.5004957	Kuru	UCLA	2
-1.532625	8.927874	-2.325183	Ngo Dinh Diem	UCI	9
-3.0673063	12.558502	-0.5569618	David Wong Louie	UCB	1
-1.5189872	8.40481	-2.4779532	Kwyjibo	UCI	1
2.03307	11.020574	1.7200575	Viet Cong (old version)	UCI	2
-1.1141847	7.6740775	1.4939072	Mercyful Fate	UCB	1
-1.1312345	9.983246	-0.7353249	Bongo (antelope)	UCD	3
-2.7348156	10.344486	-1.3622147	Bernhard Riemann	UCD	2
1.1375104	9.421044	2.1991298	Concentration camp	UCB	2
1.5559113	8.428646	-0.8663681	Surgery	UCLA	4
1.9821452	7.75598	-0.25763926	Neuro-linguistic programming	UCSC	2
2.4886072	10.607136	0.33154336	Boeing 707	UCI	7
1.5189854	9.634189	2.3663518	Air Force One	UCI	8
-1.7109426	9.710816	1.2003777	Fender Telecaster	UCI	6
0.37712577	6.98535	0.32841268	Technicolor	UCI	3
-0.099683486	6.72586	2.133474	BBC	UCI	3
-0.5668205	7.8964887	-1.1469675	SRC	UCI	2
1.9741193	7.3809047	-1.146104	Nuclear warfare	UCI	2
-0.8982206	9.190172	1.069557	The Rolling Stones	UCI	14
-3.0729043	9.650333	0.6129888	Bert (Sesame Street)	UCI	1
1.2965539	9.552636	2.769003	Deutsche Bahn	UCB	7
-2.077858	9.419481	-2.0923796	Jörmungandr	UCD	1
-2.9443781	9.490716	0.75549287	Sesame Street	UCLA	12
-2.3632114	11.755302	0.19508684	Joan of Arc	UCSD	4
-2.5023403	10.055524	0.19332679	Johann Sebastian Bach	UCI	7
1.4092422	8.217549	-1.0837638	Muscle car	UCSC	8
-0.91042423	6.653158	-0.16656812	Ford Mustang	UCSB	7
1.9269426	6.3285747	0.22066009	Likelihood-ratio test	UCB	1
-0.09018094	7.209983	3.4121246	Nobel Prize	UCB	4
-1.1141181	9.012001	2.3017697	Tour de France	UCI	3
0.23126043	8.97849	-1.7773979	Cisterna	UCSD	3
0.22659211	9.006994	-1.8335654	Cisternae	UCSD	1
-0.816563	9.169857	1.4514959	Mass (music)	UCLA	3
1.9432609	7.5928044	-0.9947263	Biochemistry	UCLA	6
1.5184221	9.612042	3.9430628	Indian Institutes of Technology	UCI	3
0.51297516	7.150869	1.3717178	Apple Inc.	UCI	9
1.3321567	6.3946924	-0.7132047	Quantum chromodynamics	UCB	3
-0.113019265	8.710163	-1.3898073	Botulism	UCR	1
0.8901599	8.555989	-0.50667197	Throbbing Gristle	UCR	1
-0.87184995	7.8078904	1.0264071	Genesis P-Orridge	UCR	2
-2.734757	10.957448	0.26209188	Shania Twain	UCB	5
2.61824	10.116074	1.8999578	Istanbul	UCSD	6
-1.9590437	8.180584	-1.6922523	Mekong	UCI	7
1.7718326	6.5236387	-0.5511492	Surface (topology)	UCB	3
1.7306511	7.679864	0.31868935	UP (initialism)	UCB	1
0.496172	8.670456	-0.08358747	The finger	UCI	2
1.6716349	10.440436	1.6652188	Talk:Chinese New Year	UCI	3
0.9898261	9.677895	-1.8497432	List of fictional dinosaurs	UCB	3
-0.20692445	8.465241	0.8426433	Little Boy	UCD	3
-4.1766243	10.859415	-0.4282744	Darrell Issa	UCR	3
-2.126161	11.436031	-1.3936458	Cruz Bustamante	UCR	1
2.9947858	8.956112	3.9095588	Talk:List of 2003 California recall candidates	UCR	1
2.017333	10.77495	2.0038483	North Vietnam	UCI	3
0.48683974	8.418466	-2.645111	Idi Amin	UCSD	2
1.3594062	9.388769	1.9584532	Military history of Italy during World War II	UCI	3
1.4574561	8.887828	2.3746963	Nuremberg rallies	UCI	2
1.491757	10.37561	2.0556383	Greater East Asia War in the Pacific	UCI	1
-1.8306985	10.91368	-1.3542771	Benito Mussolini	UCR	12
2.1348925	7.836176	1.3721052	Northeast blackout of 2003	UCSD	2
1.5791544	6.692624	-0.193175	Dynamic mechanical analysis	UCSD	2
0.54205513	8.98142	2.6097422	The Pile (NYC World Trade Center)	UCB	1
-4.396447	9.99504	-0.43463188	Timmins	UCI	2
-1.1799276	8.03199	-0.6397915	Smilodon	UCSD	2
-1.1272229	8.638461	-1.4243286	Mochi	UCD	5
-0.8264738	8.497226	0.55160373	Trưng sisters	UCSD	2
-1.9533125	9.7871065	1.3449044	Joseph Haydn	UCLA	4
1.0141888	7.64831	0.995331	Relative minor	UCLA	1
-1.8275942	9.720751	1.4167851	The Creation (Haydn)	UCLA	3
1.2251846	6.381762	1.0100905	Subdominant	UCLA	2
-0.5726303	8.100996	1.4855044	2001: A Space Odyssey	UCSD	5
-3.97914	11.637506	-0.598318	Charles Rosen	UCLA	2
-3.8017693	10.316419	0.3003661	Richard Hamilton	UCD	1
-3.712894	10.89908	0.04542287	Phineas Parkhurst Quimby	UCB	1
-1.1882026	9.429405	1.5460544	Classical music	UCLA	1
-2.3765383	10.30998	0.3816982	Chop suey	UCSC	2
0.19112305	7.69961	1.3831979	Storytelling	UCSC	9
-3.6441958	10.359081	-0.97445315	Charles Bronson	UCLA	4
1.2725606	9.114278	2.1032777	List of countries involved in World War II	UCI	1
1.6902667	7.410035	-1.8183126	Size-exclusion chromatography	UCSB	1
0.22277361	9.13639	-0.05908561	Ice cream	UCLA	4
-2.5720694	11.723822	0.19862956	Virginia Woolf	UCB	3
-1.0008842	9.443754	-1.5269345	Tupolev Tu-144	UCSD	2
1.7703439	9.002394	2.213047	Unification Movement International	UCSB	4
2.4837048	10.605497	0.3390856	Boeing 727	UCB	2
2.0232003	10.7675	2.0388136	South Vietnam	UCLA	4
-3.4177172	10.571366	-0.104733855	George Eastman	UCI	2
0.5689144	8.609587	-1.377052	Onanism	UCI	1
1.9083556	6.3236504	-0.18648313	Simply-connected	UCSB	2
1.6712555	5.8010855	-0.5535816	Jordan curve theorem	UCSB	4
1.2311603	6.279754	-0.16214345	Curve	UCSB	5
1.1407534	8.432037	-2.0488243	Antimatter	UCD	5
-0.9515921	9.499694	1.6936909	List of Italian musical terms used in English	UCLA	1
1.309789	6.2949734	-0.17591722	Pythagorean theorem	UCB	4
-1.1018093	9.452245	1.5035391	Baroque music	UCLA	2
-1.3872503	9.400539	1.4456522	Piano	UCLA	5
1.7537239	6.5785832	-0.16946799	Talk:Homomorphism	UCR	1
0.961014	9.714536	4.336389	University of California, Irvine	UCI	348
-3.5993927	10.316592	-0.9812127	Robert M. Pirsig	UCB	1
1.2014997	7.9821973	-2.3254347	Talk:Citric acid	UCR	1
-0.021124108	9.150113	0.20740996	Cradle	UCLA	1
1.2207242	6.362738	0.5746239	Programmed input–output	UCSD	1
0.3147396	7.1333923	3.4573185	Hurricane Isabel	UCB	2
2.3584602	7.864408	0.06646827	Ontogeny and phylogeny	UCSF	1
0.3002277	6.5264626	1.4994555	AOL	UCR	3
1.836709	3.8269083	2.8297348	Wikipedia:Milestones	UCSB	2
1.4193933	6.743426	0.28665483	Talk:Regular expression	UCLA	1
-0.99742657	9.815338	-1.551853	Da capo aria	UCLA	2
-0.44516212	6.968166	-0.62359977	1600	UCLA	1
1.6298469	7.7781277	1.4775119	Philosophy of education	UCD	2
-1.1253573	9.278438	0.9702183	Pink Floyd	UCI	25
1.261034	6.417419	-0.14475444	Talk:Curve (physics)	UCSB	1
1.1849884	8.900629	-2.0723634	Lactic acid	UCB	3
-3.3063078	10.199649	-1.432159	Herbert Kroemer	UCSB	3
1.5716343	8.939606	2.1395175	Thirteen Colonies	UCB	1
-0.626563	8.835071	-1.4018887	Tok Pisin	UCSD	3
1.0145102	6.5930586	-0.63482505	Talk:Phase transition	UCB	1
1.8698423	6.1994667	-0.47712028	Boundary	UCSB	1
-2.9120932	10.207006	-0.34564552	John the Apostle	UCB	1
-0.87370604	9.133395	1.3788297	Popular music	UCLA	4
-1.0687841	8.973785	4.3080482	Major League Baseball	UCSC	6
1.5597126	6.643687	-0.26207408	Talk:Orbifold	UCSB	2
0.5023089	9.388583	-0.39876965	Nut (fruit)	UCR	1
1.9709715	6.131269	0.20542936	Algorithms for calculating variance	UCLA	12
1.9106066	6.3620625	-0.22076982	Topological space	UCSB	5
1.8003002	6.3364944	-0.16858622	Talk:Topological space	UCSB	1
1.078792	6.0254827	-0.23446754	Talk:Chaos theory/Archive 5	UCSB	2
1.835078	6.9558783	0.37468934	Talk:Top (category theory)	UCSB	2
1.9087083	6.9771385	0.39046425	Top (category theory)	UCSB	1
-3.908844	11.015783	0.42977023	Jesse Jackson	UCI	3
1.8623716	7.829881	0.6201707	Temperament	UCSC	2
1.4141817	9.832457	4.177059	Galileo Galilei	UCI	3
1.6675981	8.802145	-0.035393156	Drug Enforcement Administration	UCB	7
2.2769935	5.7266974	-0.20683207	Talk:Isoperimetric inequality	UCSB	1
0.7111528	6.5627074	1.4464425	Internet service provider	UCI	1
0.33843008	7.684409	0.85429263	Shape note	UCLA	1
1.9787017	10.791185	1.8547533	Vietnamese Americans	UCI	19
0.18050542	8.45614	-1.8154403	Cleisthenes	UCSC	1
0.5927377	10.364253	2.192653	Admiralty Islands	UCB	1
1.4191765	5.9778695	0.07874487	Talk:Natural logarithm	UCSB	7
1.1918073	8.936076	3.9299366	Library and information science	UCLA	10
-0.24190667	9.061148	1.2337269	Punk subculture	UCB	1
-0.5595489	9.192576	1.2194918	Punk rock	UCI	9
-2.5724826	11.3424835	-0.008031091	Britney Spears	UCSB	22
-0.2883626	8.428317	1.2806923	Folklore	UCB	2
-2.6558707	11.312993	-0.041941665	Talk:Britney Spears	UCLA	1
-0.11115247	10.221405	2.4068375	Autonomous Region of Bougainville	UCSD	2
1.0851265	10.126852	2.1082094	Vanuatu	UCLA	9
1.0445296	9.510627	2.1996996	New Britain	UCB	1
-0.6762143	7.8769298	0.39215776	Sex Pistols	UCB	2
-1.5227787	10.007724	-0.54926413	Ramones	UCSD	2
-1.3429245	8.933414	0.64610493	The Stooges	UCSC	4
-0.5425926	8.86081	0.13147151	Iggy Pop	UCLA	2
-1.074811	8.301296	0.92977947	The Clash	UCSB	2
-0.63621867	9.131425	1.4159554	Hardcore punk	UCSC	7
0.45066267	8.399775	-0.22542146	Skinhead	UCSD	2
2.1521661	8.579599	1.5498118	Feminism	UCSB	29
1.2895443	5.926999	-0.10471323	Divergence of the sum of the reciprocals of the primes	UCSB	5
1.3787905	5.981345	0.07841028	Talk:Logarithm	UCSC	2
1.585375	10.370733	1.986318	Talk:Internment of Japanese Americans	UCB	1
1.559356	5.98577	-0.7201913	Harmonic series (music)	UCLA	1
1.6202091	5.63469	-0.43376046	Atiyah–Singer index theorem	UCI	2
-0.59888345	7.8393707	-1.6263866	Talk:Eärendil and Elwing	UCB	1
-0.16674295	8.748717	2.5250359	Road verge	UCSF	1
-0.39797744	6.675175	0.6537384	Flash mob	UCB	30
1.6269951	8.058351	-0.41953316	Presdestination	UCSB	1
1.2219293	6.038181	-0.050661158	Talk:Prime number	UCSB	2
0.87873286	6.7745314	0.29740542	Match	UCB	2
1.9489609	6.0446477	-0.50026083	Talk:Sum rule in integration	UCSB	1
-0.8612867	7.7441535	3.015325	Poker	UCD	4
-0.51871675	8.112073	2.3558547	1986	UCR	11
1.1627275	9.754964	4.40601	Carnegie Mellon University	UCI	2
1.746435	6.85366	0.7019941	Talk:Intuitionistic logic	UCSB	1
1.9638923	6.1803713	-0.17607634	Compact space	UCSB	9
1.8322371	7.4474974	1.7979237	Policy Analysis Market	UCI	1
2.0333335	7.5968184	-0.63208205	Major histocompatibility complex	UCLA	7
-2.1893222	11.651434	-1.5827988	Simón Bolívar	UCB	4
0.34272277	8.809074	3.2173228	Talk:Rail transport	UCLA	3
1.9924217	5.947376	-0.077799395	Talk:Cantor's theorem	UCSB	1
-1.6458141	9.5769825	1.6458633	French overture	UCLA	1
1.923223	7.0182095	0.8024113	Talk:Philosophy of mathematics/Archive 2	UCD	1
-2.4548597	11.760518	-0.30888095	Talk:Camille Paglia	UCSB	3
1.1064596	7.567073	0.85175174	Sound symbolism	UCB	1
1.2456914	6.4786153	0.8627558	Computer science	UCSD	11
-0.4971744	8.5932	3.8299513	Shot/reverse shot	UCSB	2
1.1440527	10.594629	2.169875	Ringebu Municipality	UCSB	3
0.41852835	10.36878	-0.31630892	Talk:Rice	UCI	1
-0.8653352	9.376086	1.4856431	Folk music	UCLA	1
-0.009425791	9.008553	-2.0954108	Auteur	UCLA	4
-1.1636593	7.245954	-2.1455667	User talk:Kowloonese	UCI	3
-1.0672475	9.125452	-2.5812886	Tampopo	UCB	1
3.9047434	4.3985963	3.8354955	October 23	UCR	2
-0.8870886	7.7291975	3.0270758	Community card poker	UCSB	1
1.313175	9.009088	2.5281627	House of Commons of the United Kingdom	UCB	1
1.743437	6.0044093	-0.7242147	Liouville–Neumann series	UCR	1
-1.5726929	8.436836	-2.5900898	Kapellmeister	UCLA	1
1.7278595	7.6933155	-0.20678118	Anthropomorphism	UCSC	2
2.0097432	9.218996	1.3758548	Ecumenical	UCSD	4
2.1381397	10.65777	1.7885258	Khmer Rouge	UCI	7
2.8179135	9.022766	-0.2614893	HIV/AIDS	UCLA	3
2.7961001	9.011641	-0.303779	Talk:HIV/AIDS	UCSB	3
2.815742	9.015924	-0.25972253	HIV/AIDS denialism	UCSB	4
-3.7248695	10.692911	-1.0979774	Patrick Cockburn	UCB	3
0.34733018	7.2005553	0.9465932	Time standard	UCSC	17
-3.4295824	10.516658	-1.7945843	Christopher Alexander	UCB	1
1.157407	8.871032	1.9859784	World war	UCI	5
1.2396705	8.983797	2.037621	Talk:World war	UCI	2
-2.705983	8.1044655	-1.742599	Hu Jintao	UCLA	7
0.7756196	6.2441354	1.225174	WebDAV	UCI	1
2.8121598	9.006508	-0.28180704	Talk:HIV/AIDS denialism	UCSB	2
2.5794013	4.096778	3.4388862	Portal:Current events/November 2003	UCI	3
2.1559823	9.519537	2.491441	Sputnik 2	UCLA	2
-0.3043481	10.929625	2.8470428	Yellowstone Lake	UCB	1
1.7355319	3.4248197	3.6716828	Wikipedia:Cleanup	UCSB	6
1.450494	6.216201	-0.1584124	Talk:Modular group	UCSB	1
-1.149337	9.408252	1.5849353	Talk:Classical music	UCLA	1
2.280051	8.730535	0.15691596	Partial-Birth Abortion Ban Act	UCB	1
1.3875744	6.4253707	0.2265555	Somebody Else's Problem field	UCB	2
-4.0524993	10.430172	-0.4576976	Trent Lott	UCB	6
1.4008718	6.1080422	-0.23588692	Modular group	UCSB	2
-2.722174	10.206559	-0.44342405	Abraham Lincoln	UCSC	5
2.1467435	8.701768	0.009319325	Partial-birth abortion	UCB	1
1.8285867	8.7449	1.1862557	Dianetics	UCB	5
-3.8078156	11.082768	0.13550189	Bobby Hatfield	UCB	1
-2.989864	8.250598	-1.7193034	I. M. Pei	UCB	5
2.0472674	8.319679	-0.16119148	Obsessive–compulsive disorder	UCM	6
-1.0894033	8.872638	4.174453	Glossary of English-language idioms derived from baseball	UCSB	1
2.1107306	9.226435	1.4637867	Seventh Day Baptists	UCR	2
2.8688796	9.176114	3.4643943	2003 Japanese general election	UCB	1
1.5646483	8.877561	3.2950056	Education	UCLA	2
2.0045753	10.710427	1.9042464	List of ethnic groups in Vietnam	UCI	1
